region_index,region,country,iso3,mu_j,mu_i,sigma_i,sd,region_intercept,nation_intercept
1,Africa,Djibouti,DJI,3.778920553472049,4.0618072392996165,0.6924866330205004,-0.4085085145884585,3.4731349201754567,2.617372456849652
3,Europe,Denmark,DNK,4.476082485735676,4.173525229689377,0.5965115299376731,0.5072110778443996,3.883650693706448,5.255803358688464
4,Americas,Dominica,DMA,4.365561187509362,4.047946739204958,0.6144655534998086,0.5168954492165899,3.4253276152294267,4.705874253691448
4,Americas,Dominican Republic,DOM,3.8878840209444983,4.047946739204958,0.6144655534998086,-0.2604909540474506,3.4253276152294267,2.918688591680338
1,Africa,Algeria,DZA,3.47473766343518,4.0618072392996165,0.6924866330205004,-0.8477702642486342,3.4731349201754567,1.9309035335214217
4,Americas,Ecuador,ECU,3.7547894529393737,4.047946739204958,0.6144655534998086,-0.47709311709313873,3.4253276152294267,2.5549683470674696
3,Europe,Estonia,EST,3.8118697397284356,4.173525229689377,0.5965115299376731,-0.6062841568187773,3.883650693706448,2.705049257000564
1,Africa,Egypt,EGY,4.4224196087695695,4.0618072392996165,0.6924866330205004,0.5207499354854369,3.4731349201754567,4.9811958403060625
3,Europe,Spain,ESP,4.62694185890142,4.173525229689377,0.5965115299376731,0.7601137722508376,3.883650693706448,6.111622223170211
1,Africa,Ethiopia,ETH,2.9151822397563887,4.0618072392996165,0.6924866330205004,-1.6558081338579183,3.4731349201754567,1.1034400540547862
3,Europe,Finland,FIN,4.609487312518264,4.173525229689377,0.5965115299376731,0.7308527345220628,3.883650693706448,6.005872223549352
0,Oceania,Fiji,FJI,5.087442011843061,4.614140973138742,0.6256728556790789,0.7564672726462107,6.033886648863668,9.686105092491125
3,Europe,France,FRA,4.4324137490753035,4.173525229689377,0.5965115299376731,0.43400421683882134,3.883650693706448,5.031228209234637
1,Africa,Gabon,GAB,4.8894583197358195,4.0618072392996165,0.6924866330205004,1.1951870851660196,3.4731349201754567,7.946318198852907
3,Europe,United Kingdom,GBR,3.95438752947896,4.173525229689377,0.5965115299376731,-0.3673654057169916,3.883650693706448,3.1193913775524367
4,Americas,Grenada,GRD,4.365277274061084,4.047946739204958,0.6144655534998086,0.5164333998036305,3.4253276152294267,4.704538382349811
2,Asia,Georgia,GEO,3.7138574969030382,4.1747337723911,1.191792169334299,-0.3867085951282045,3.888347088733718,2.4524999177478404
1,Africa,Ghana,GHA,4.336908186560834,4.0618072392996165,0.6924866330205004,0.3972653537892522,3.4731349201754567,4.572950263870521
1,Africa,Gambia,GMB,4.707604949174156,4.0618072392996165,0.6924866330205004,0.9325778709369272,3.4731349201754567,6.625032855564049
1,Africa,Guinea,GIN,4.179591869341142,4.0618072392996165,0.6924866330205004,0.17008939151326286,3.4731349201754567,3.9072830149064055
3,Europe,Greece,GRC,4.105824269479889,4.173525229689377,0.5965115299376731,-0.11349480573587761,3.883650693706448,3.629426516991794
4,Americas,Guatemala,GTM,2.938482308377929,4.047946739204958,0.6144655534998086,-1.8055762841510932,3.4253276152294267,1.1294521480160715
1,Africa,Guinea-Bissau,GNB,2.695266721810249,4.0618072392996165,0.6924866330205004,-1.9733817987630562,3.4731349201754567,0.8856062004741339
4,Americas,Guyana,GUY,4.694331749949543,4.047946739204958,0.6144655534998086,1.051946699148509,3.4253276152294267,6.537678493019122
2,Asia,Hong Kong SAR China,HKG,5.223642357751918,4.1747337723911,1.191792169334299,0.8801103181829999,3.888347088733718,11.09941872431413
4,Americas,Honduras,HND,3.157480583160894,4.047946739204958,0.6144655534998086,-1.4491718062505545,3.4253276152294267,1.4059749337583216
3,Europe,Croatia,HRV,4.366754921284327,4.173525229689377,0.5965115299376731,0.32393286952079614,3.883650693706448,4.711495168999559
4,Americas,Haiti,HTI,4.5773703340473055,4.047946739204958,0.6144655534998086,0.8616001203434625,3.4253276152294267,5.816046387625891
3,Europe,Hungary,HUN,3.5878203792293903,4.173525229689377,0.5965115299376731,-0.9818835363017777,3.883650693706448,2.1620800863491665
2,Asia,Indonesia,IDN,5.03656345235551,4.1747337723911,1.191792169334299,0.723137558829408,3.888347088733718,9.205616936889516
3,Europe,Ireland,IRL,4.193418689517808,4.173525229689377,0.5965115299376731,0.03334966522861617,3.883650693706448,3.961683540986046
2,Asia,Israel,ISR,3.8955534754707952,4.1747337723911,1.191792169334299,-0.23425250148794577,3.888347088733718,2.941159400388125
2,Asia,India,IND,3.1545513639629377,4.1747337723911,1.191792169334299,-0.8560069739323822,3.888347088733718,1.401862550966288
2,Asia,Iraq,IRQ,2.804182180818039,4.1747337723911,1.191792169334299,-1.1499921100661468,3.888347088733718,0.9875112032916905
